CURR_ID,CURR_NAME,CURR_NAME_EN,UNIV_NAME_TH,LEV_NAME_TH,COST_PER_YEAR
25622804000474,หลักสูตรเทคโนโลยีบัณฑิต สาขาวิชาเทคโนโลยียานยนต์ (ต่อเนื่อง),Bachelor of Technology Program in Automotive Technology (Continuing Program),สถาบันการอาชีวศึกษาภาคตะวันออกเฉียงเหนือ3,ปริญญาตรี,45000
25562801103434,หลักสูตรเทคโนโลยีบัณฑิต  สาขาวิชาเทคโนโลยีแม่พิมพ์  (ต่อเนื่อง),Bachelor  of  Technology  Program in  Mold  and  Die Technology  (Continuing  Program),สถาบันการอาชีวศึกษาภาคตะวันออกเฉียงเหนือ3,ปริญญาตรี,45000
25592801101817,หลักสูตรเทคโนโลยีบัณฑิต สาขาวิชาการบัญชี (ต่อเนื่อง),Bachelor of Technology Program in Accounting (Continuing Program),สถาบันการอาชีวศึกษาภาคตะวันออกเฉียงเหนือ3,ปริญญาตรี,45000
25651984001477,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาษาไทยเพื่อนวัตกรรมการสื่อสารและอาชีพ,Bachelor of Arts Program in Thai for Innovative Communication and Career,มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ,ปริญญาตรี,17750
25620561100029,หลักสูตรศึกษาศาสตรบัณฑิต สาขาวิชาการศึกษาปฐมวัย (4 ปี),Bachelor of Education Program in Early Childhood Education,มหาวิทยาลัยหอการค้าไทย,ปริญญาตรี,66413
25620561100029,หลักสูตรศึกษาศาสตรบัณฑิต สาขาวิชาการศึกษาปฐมวัย (4 ปี),Bachelor of Education Program in Early Childhood Education,มหาวิทยาลัยหอการค้าไทย,ปริญญาตรี,66413
25620561100029,หลักสูตรศึกษาศาสตรบัณฑิต สาขาวิชาการศึกษาปฐมวัย (4 ปี),Bachelor of Education Program in Early Childhood Education,มหาวิทยาลัยหอการค้าไทย,ปริญญาตรี,66413
25620561100029,หลักสูตรศึกษาศาสตรบัณฑิต สาขาวิชาการศึกษาปฐมวัย (4 ปี),Bachelor of Education Program in Early Childhood Education,มหาวิทยาลัยหอการค้าไทย,ปริญญาตรี,66413
25620561100029,หลักสูตรศึกษาศาสตรบัณฑิต สาขาวิชาการศึกษาปฐมวัย (4 ปี),Bachelor of Education Program in Early Childhood Education,มหาวิทยาลัยหอการค้าไทย,ปริญญาตรี,66413
25500741108041,หลักสูตรปรัชญาดุษฎีบัณฑิต สาขาวิชาเทคโนโลยี การศึกษา และการจัดการ (หลักสูตรนานาชาติ),"Doctor of Philosophy Program in Technology, Education and Management (International Program)",มหาวิทยาลัยอัสสัมชัญ,ปริญญาเอก,146238
